0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-0.3814911736842156,3.8421860350877037,3.163375321052555,3.2689897894737077,1.7161810947368512,-0.24485642807017438,1.811342121052658,-3.424587508771859,-1.1847430894736772,-0.06153437742105207,-0.6290722371929836,1.6947533298245432,-2.2611326315789166,-2.2214980877192847,-0.2291650100000055,-0.4461865035087701,-1.293001175087719,-0.22377120000000164,-1.5753023877192969,-1.5644147017543788,-1.749102643607017,-1.3065139842105091,3.131429321052619,2.0352755754386425,-0.8989475403508645,-3.4253261115789515,-1.568836052631588,-0.19673233508772092,0.6736968684210433,-1.2619694035087727,11.736016140351065,-0.2087693368421068,-1.406886589473691,2.59649467017543,0.5061876614035079,-3.6370099491227696,2.4471717719298605,-2.16850498947369,1.2889682684210437,0.3727064192982457,3.774489790701818,0.27553837543859855,-0.9554063105263172,-0.21535987719298327,-0.30683028471929946,1.2418555157894722,0.8673993385964761,-1.9633732315789283,1.6660944964912203,4.384211114035069
-0.3649278116760862,3.4282834086628955,2.872637280602591,2.932076516007546,1.42210264783428,-0.25835524293785306,1.7553757664783631,-3.0273116007532512,-1.097868033898305,-0.10574869691148654,-0.6063362252354043,1.5995540922787113,-2.025714256120499,-2.1018633145009193,-0.31715798587571037,-0.3499439623352133,-1.0583543295668492,-0.2305027344632788,-1.3553534331450063,-1.4609296346515945,-1.5753436804067784,-1.2818043389830376,3.0299362900188163,1.9126437137476948,-0.845868384180777,-2.900662404143134,-1.4276293879472692,-0.24588117702448292,0.568159557438791,-1.2439842259887077,10.22127043314516,-0.14638480979284466,-1.2220690847457665,2.3059106798493345,0.5041569905838054,-3.3621659453860424,2.304406561205287,-1.8822663691148582,1.1225364199623213,0.47761508097928457,3.441375079472742,0.2660896723163856,-0.8934758870056501,-0.16600207156308971,-0.25595265951035917,1.1973517514124283,0.7267962259886924,-1.8754308361581797,1.3646735668549939,4.111564069679852
-0.22592244324324445,3.184136324324322,2.5199680972973106,2.971847945945947,1.068490216216218,-0.2188685729729744,1.504054540540538,-2.913288324324321,-0.9024709945945977,0.04284993756756747,-0.5236751545945937,1.4261640324324358,-1.6121303243243241,-1.9504830702702711,-0.5545070000000023,-0.7026312432432454,-1.1624170681081132,-0.3223039621621622,-1.0609630972973003,-1.2020299783783799,-1.4817725955891887,-1.3958080216216233,2.4892632702702673,1.7159033945945987,-1.060199935135135,-2.425878848648651,-1.2490701891891884,-0.28464398918918943,0.40816851351351324,-1.1076778594594563,9.08959297297296,-0.3138642648648663,-1.1381379999999965,2.0934338486486532,0.3389785621621616,-3.066914070270267,1.929180172972971,-1.884255610810809,1.052728924324329,0.504058637837837,3.3296707162162167,0.25459617837837817,-0.8290843459459465,-0.3293398216216228,-0.15333754675675676,0.8628414594594612,0.607194232432434,-1.6845537189189213,1.4774410918918919,3.7878449729729815
-0.2610432246376811,3.496850362318841,2.649218326086968,2.9489603623188376,1.2839275507246375,-0.3515309057971021,1.6720457971014433,-2.9606286231884043,-1.0442845434782606,-0.05165971485507232,-0.46521250000000125,1.5831438043478294,-1.7979228985507252,-2.0682484855072465,-0.3192342652173912,-0.5439824130434788,-1.0512282811594231,-0.16298889130434757,-1.3652132463768136,-1.2084517463768134,-1.5707713300000021,-1.3331257898550741,2.7275325434782585,1.7988765652173953,-0.7554291376811588,-2.7075991289855046,-1.3827989130434775,-0.2594464782608693,0.4462107971014491,-1.1576821159420256,9.875552898550701,-0.2513506811594203,-1.2017704927536221,2.303652652173918,0.3533498623188407,-3.0869090507246377,2.1885573043478286,-1.8812142753623164,1.1052505869565246,0.4887374782608702,3.4544319528985477,0.1948550579710149,-0.792499007246376,-0.32825113768116004,-0.3054742842753621,1.0092045724637702,0.6868924130434803,-1.852933847826085,1.5639002246376803,3.7409721739130406
-0.37189421608040313,3.544178140703511,3.041680954773876,2.9999296482412094,1.5514544623115607,-0.2095053618090459,1.7135544723618128,-3.216542060301501,-1.076544065326637,-0.20742495351758733,-0.7094252834170829,1.4834502763819122,-2.127489748743723,-2.092226055276379,-0.2898204824120594,-0.3841241306532671,-1.1595361407035223,-0.22119186432160798,-1.448928718592971,-1.5278624221105526,-1.5464048279195972,-1.2398902462311565,2.9708647989949695,1.9379699497487524,-0.8644736934673364,-3.0314663407035263,-1.3785402512562794,-0.2077122010050254,0.5794976884422111,-1.0740503316582886,10.704250753768838,-0.2566082713567851,-1.221439618090449,2.295930758793973,0.4725938492462314,-3.3685109547738747,2.2401635025125564,-1.9477149497487436,1.2015949346733723,0.4080248994974862,3.562595429648247,0.26226596482411996,-0.9213476130653272,-0.0657313668341708,-0.2995058248743721,1.192068668341713,0.8479453065326658,-1.7869744673366879,1.4509854623115594,4.078656231155786
-0.3443118653846155,3.4297594230769195,2.740920230769238,3.0378761538461507,1.4685441346153851,0.004550259615384745,1.6091157596153824,-3.214952596153844,-1.0774035096153853,-0.034475912499999956,-0.5993732903846162,1.4466774615384623,-1.927735096153846,-2.065887451923076,-0.347146509615384,-0.4988367019230765,-1.1076312884615387,-0.14620514423076905,-1.363340692307697,-1.4913660769230785,-1.7116119345384642,-1.3502251057692325,2.722363894230765,1.6973109423076949,-1.0287288750000003,-3.10749046923077,-1.3400570673076913,-0.11741759615384634,0.537879807692308,-1.1928348846153811,10.521460576923058,-0.17358685576923052,-1.397461153846152,2.3950476057692347,0.4903027692307683,-3.349166721153847,2.197691298076922,-1.9429426442307667,1.153035048076925,0.30217200961538515,3.3148541442307646,0.2909916634615385,-0.9732862596153845,-0.25254480769230764,-0.19576020432692293,1.0562575288461555,0.7089607307692334,-1.8201113749999964,1.452540951923079,4.0583952115384525
-0.30267365543071145,3.4504964794007447,2.8881843595505603,2.9457865917603057,1.6189105543071174,-0.15327946441947662,1.561506662921351,-3.110128014981273,-0.9649274194756611,-0.05232158936329619,-0.6360978966292099,1.4678657827715311,-2.0734316104868955,-1.9983841947565508,-0.15519478689138458,-0.4298153670412002,-1.1549910112359563,-0.20894490636704074,-1.530649973782774,-1.4840870524344498,-1.5446988410187166,-1.062098921348314,2.899078970037446,1.8564236179775357,-0.750700059925093,-3.253433951310877,-1.2816900561797722,-0.19409977528089986,0.5376656179775267,-1.0450910037453165,10.966085767790329,-0.3360352996254703,-1.232587842696627,2.304271501872662,0.557425565543072,-3.322215580524365,2.207157277153547,-1.8308976067415716,1.238011951310858,0.30913713857677744,3.4285200913857734,0.3591503932584268,-0.8568342621722858,-0.08851253558052438,-0.3458198466292145,1.1550652059925104,0.8553412397003779,-1.7327189737827846,1.4329292996254714,3.9996364794007593
-0.3211261684210524,3.489848842105261,2.912166073684217,2.9099396842105234,1.3545475999999992,-0.32939083157894883,1.6629627368421032,-3.001308315789474,-1.0929704105263154,-0.16474154336842126,-0.6462837115789488,1.5119821263157895,-2.006550315789474,-2.102590610526316,-0.15731812210526297,-0.4371784105263157,-1.157007229473685,-0.11316703157894722,-1.364259000000002,-1.3884392105263157,-1.6744978783157936,-1.188848989473685,2.759099442105265,1.8248131368421066,-0.6704982947368435,-3.0989465684210495,-1.3790465263157887,-0.2148764947368419,0.4867422105263157,-1.1521761473684191,10.337268421052611,-0.15610915789473642,-1.2789292210526306,2.2775098736842128,0.3808615684210522,-3.2411838315789487,2.1673167052631594,-1.9148831578947334,1.1209195894736854,0.26206165263157927,3.4343581452631557,0.2855722526315789,-0.763621347368421,-0.25001448421052613,-0.288292087473684,1.19810423157895,0.8089147684210546,-1.7458190736842087,1.3527525368421054,3.9462692631578915
-0.3342522641509481,3.475776429608097,2.842128912917201,3.0010056894049604,1.4937778055152497,-0.20048843686502113,1.6739588969521266,-3.120329564586308,-1.0319379550072527,-0.024161024557329613,-0.5776669375907116,1.539403528301874,-1.9595543396226147,-1.9971050667634165,-0.3113913963715596,-0.4508208127721317,-1.1300485474600896,-0.2322517590711186,-1.393244910014513,-1.4398784136429577,-1.6094197296197383,-1.2128630072568758,2.930757101596502,1.8516787227866893,-0.8767693105950491,-2.9600706696661807,-1.3765882220609633,-0.20470552685050974,0.5389017489114557,-1.1242233788098703,10.501274891146789,-0.3027161291727173,-1.2749425021770742,2.3257092409288753,0.5669611132075422,-3.351389968069616,2.256435782293215,-1.9375682322206205,1.1771732641509352,0.4379755326560213,3.408559931494957,0.31767918867925077,-0.878475014513786,-0.1991318113207527,-0.3440035940348355,1.1116878751814232,0.7843400406385921,-1.7998752467343822,1.4543393367198763,4.064924557329448
-0.29128901206896674,3.33797346551724,2.6845295948275414,2.8296593448276073,1.3973758724137981,-0.14317535689655225,1.6417469827586428,-2.897444931034434,-1.02035217586207,-0.06998613346551706,-0.6195585420689637,1.497131406896535,-1.9334409224137659,-1.9551292344827398,-0.290655065344833,-0.4608875293103428,-1.0035793386206853,-0.24268696896551833,-1.3845356603448251,-1.3738817379310302,-1.5217348120689593,-1.2336179637930904,2.848169079310342,1.8432943034483231,-0.8004133379310228,-2.9418160896551746,-1.3537596465517272,-0.22570477413793227,0.5375008793103395,-1.1314376620689701,10.044393103448428,-0.24221406896551959,-1.2110251206896598,2.1584753275862005,0.49920014310344685,-3.216227837931003,2.186522408620707,-1.7699736724137725,1.1359665086206776,0.4235911068965523,3.331946215344885,0.31343684827586543,-0.8518101879310357,-0.2259675431034488,-0.28610168806896696,1.1811426413793082,0.7138244017241286,-1.787384255172397,1.3956911620689618,3.9919612086206833
-0.32476932758620675,3.663721724137927,2.8563841896551754,3.1360168965517223,1.6066513448275856,-0.0213578275862069,1.7262151724137926,-3.180555862068966,-1.07123146551724,0.05225184086206895,-0.6857799379310355,1.6105347068965505,-2.1090336206896554,-2.0244572931034477,-0.2283363103448275,-0.5748830689655172,-1.1420283103448277,-0.16670175862068964,-1.5466891034482761,-1.5078670344827578,-1.7452286413103482,-1.2380720000000003,2.971396068965519,1.9155237241379293,-0.8074569137931044,-3.451059086206894,-1.4851445689655167,-0.16218856896551717,0.5930690517241376,-1.1918498275862088,11.329317241379293,-0.2535610517241374,-1.4010439655172398,2.4928428275862062,0.6466538965517233,-3.5186444137931057,2.3917458275862096,-2.029789224137932,1.2778830689655174,0.3511512931034487,3.483845684482755,0.41995151724137936,-0.9638883620689654,-0.3315764310344831,-0.31775406655172367,1.3219520689655162,0.8063816379310362,-1.8110979137931023,1.5773599827586207,4.398782068965518
-0.24641148648648634,3.6271299324324313,2.701873033783796,2.9882304054054023,1.5697846756756795,-0.1506501081081081,1.8392293243243227,-3.03501905405405,-1.2026636351351385,0.013835276216216328,-0.5711814932432422,1.6501592770270315,-1.8650972297297268,-1.9537006959459435,-0.40295894054053966,-0.4784471554054063,-0.9854542175675681,-0.2248208716216215,-1.370255175675681,-1.3688442972973018,-1.5886819796486513,-1.426581864864865,3.0042477837837778,1.9518779729729765,-0.9276070608108096,-3.132648240540546,-1.5861067905405397,-0.13318457432432423,0.6141586486486478,-1.1858661486486453,10.709331081081057,-0.39709154054054224,-1.5060988918918876,2.359075648648656,0.586592520270271,-3.416577743243237,2.3436698716216213,-2.0642958918918866,1.199680162162168,0.5033745472972974,3.481660748648649,0.3344162162162153,-1.0497126621621622,-0.4185055540540557,-0.43170634972973015,1.0948738108108143,0.7164656283783807,-1.9526670337837817,1.6391798783783775,4.173287162162162
-0.296358633027524,3.404345412844036,2.6682267385321206,2.9591005963302774,1.3769434678899113,-0.18443853669724822,1.6252732568807353,-3.023522981651377,-1.0432323899082598,0.028824910504587114,-0.5690017073394469,1.628834577981652,-1.8641809633027546,-1.91997916972477,-0.4287196963302777,-0.4971826009174338,-1.1122058788990874,-0.2986930688073401,-1.3490016330275256,-1.2870918899082584,-1.5486897654311893,-1.279726633027523,2.782469633027519,1.871601238532118,-0.9115144266055033,-2.9301938788990944,-1.3596980504587155,-0.22842866972477147,0.5069709862385317,-1.1463079999999972,10.171354587155964,-0.30121120183486394,-1.2357869174311882,2.2975473853211037,0.5366120091743132,-3.275156766055051,2.2122435183486178,-1.9862628073394482,1.1895442522935837,0.4521149220183476,3.418923783944959,0.3504060642201827,-0.9302076422018352,-0.30853072018348815,-0.2502172596330277,1.1518923073394531,0.7306479954128468,-1.770270766055053,1.5614703440367002,4.064306055045882
-0.3698318913043477,3.9551729347826066,3.441026423913054,3.424513152173906,1.6294320217391316,-0.21324427173913107,1.871012608695649,-3.686172826086953,-1.1464454782608688,-0.06354572695652161,-0.871755054347826,1.9548528478260891,-2.358845760869566,-2.361133184782609,-0.3414121467391299,-0.50980527173913,-1.3806527543478277,-0.43893728260869525,-1.5901726739130484,-1.7457703043478265,-1.8461440622608722,-1.3029071086956527,3.627703195652172,2.36418443478261,-0.9768362282608712,-3.489987952173908,-1.5226133695652166,-0.33147668478260817,0.5832952717391305,-1.3271682173913009,12.246336956521727,-0.3208522608695656,-1.3486423478260858,2.573227652173915,0.6615260543478252,-4.028309228260864,2.6004230652173943,-2.3190977934782557,1.512469804347828,0.5152679565217394,4.103765382608695,0.5344481739130431,-1.007246228260871,-0.11250120652173946,-0.3321859980434781,1.5583082173913079,0.9832789565217424,-2.026274597826084,1.6281087826086973,5.0573433695652135
-0.3763854362416121,3.689678322147649,2.995101147651021,3.2057530201342224,1.4939888322147685,-0.3417203624161077,1.8190174496644262,-3.211348657718108,-1.1708408187919486,-0.07928837838926187,-0.4656395006711417,1.6031662080536955,-2.094810469798659,-2.2013159731543626,-0.3587018154362408,-0.4668758926174495,-1.1659172711409431,-0.27574789261744925,-1.5442422416107437,-1.4720844832214781,-1.714413136375841,-1.3774221610738278,3.070246315436238,1.907109302013426,-0.918767154362417,-2.8223179302013377,-1.462779463087251,-0.2652848859060402,0.613103523489933,-1.1923708859060373,10.686735570469779,-0.2491740671140944,-1.2142524161073793,2.461126456375846,0.5223520604026848,-3.565949691275161,2.377313510067111,-1.9645981744966408,1.2823583691275204,0.5984495570469792,3.6162405516778526,0.1813513825503356,-0.8011545100671152,-0.24244572483221513,-0.3483380820805378,1.1413799261745006,0.8051201140939618,-1.9431908590604035,1.5390750067114107,4.271225302013429
-0.331132857142858,3.5470492207792246,2.8741491753246895,3.016776688311685,1.2476675714285748,0.0120064740259742,1.7076754480519432,-3.2077583116883077,-1.2204984480519514,-0.1589130928571431,-1.042472599999998,1.6372110909090956,-1.845407402597405,-2.1156893441558413,-0.5182613681818203,-0.6047432142857159,-1.016163155844158,-0.2774483246753243,-1.2072429155844222,-1.6289198701298724,-1.784333963194807,-1.4744930909090916,3.238053051948047,2.064051298701303,-0.9908719155844155,-3.1490151363636354,-1.433941103896104,-0.19138361038960972,0.5004755194805196,-1.3361437662337625,10.600411688311672,-0.34530937662337735,-1.5268365584415557,2.2247184480519517,0.6538224155844173,-3.66391368831169,2.360696402597403,-1.991245376623372,1.3655532467532514,0.5482870714285709,3.5357347064935047,0.5827796168831163,-1.1543874285714288,-0.24165207142857248,-0.3160815954545455,1.4007680259740285,0.7661954090909107,-1.9008574350649379,1.3051492272727283,4.812880396103907
-0.27760956962025296,3.5785735443037905,2.719816544303803,3.016116329113923,1.513285063291137,-0.3335466075949382,1.6141636708860765,-2.9710007594936756,-1.1110793291139236,-0.008766870632911428,-0.48568544810126657,1.4400480126582271,-1.8795316455696203,-2.088414430379746,-0.16824965189873403,-0.5104888607594934,-1.0061485746835441,-0.0965675569620254,-1.523583784810129,-1.3685152405063292,-1.739257495493675,-1.2104635443037979,2.8744128227848122,1.7449478987341767,-0.6830616962025328,-3.1357986202531576,-1.4287282911392394,-0.1629377215189875,0.5205694303797468,-1.2018441772151878,10.74412911392403,-0.42370067088607666,-1.4164686329113916,2.3761356835443044,0.49551187341772085,-3.346199810126587,2.276080873417724,-1.7212144303797465,1.1916055696202539,0.4044730632911401,3.338900483544299,0.24664775949367085,-0.780203278481013,-0.2842811645569621,-0.44291178974683554,0.9278736075949365,0.7558615696202559,-1.9761738734177188,1.3957901645569624,3.9242748101265805
-0.25828634615384655,3.5726327692307702,2.7551253615384748,3.085274307692305,1.3934105384615396,-0.10494123846153837,1.6713826153846096,-3.1423133846153806,-1.1267303999999998,0.014155599384615365,-0.7126010953846144,1.5669284000000023,-1.838886923076924,-2.0206196384615387,-0.3787588999999996,-0.6779019538461551,-1.151696856923078,-0.232241661538461,-1.3262455461538496,-1.389520030769233,-1.6737948014461566,-1.3536505615384624,2.847595715384612,1.923012184615385,-0.8955530692307693,-3.0619139599999974,-1.4102759230769228,-0.21276322307692297,0.5587273461538462,-1.1089323076923054,10.60855769230768,-0.41430142307692436,-1.4129210153846117,2.2667746769230814,0.5083284538461543,-3.389457538461535,2.1909655384615383,-2.0542908923076886,1.2747779384615412,0.468130115384616,3.5523185784615343,0.4056486846153842,-0.9578873461538466,-0.3388779692307701,-0.38954455530769244,1.174569815384618,0.7610704076923096,-1.7967921307692278,1.5597458615384598,4.262834538461536
-0.2752208641975308,3.8551944444444364,3.267784469135804,3.2550617283950563,1.6519907901234552,-0.18654982716049412,1.7227059259259254,-3.4281593827160513,-1.1888530864197515,-0.1590924490123459,-0.7933200098765446,1.6678376172839502,-2.411644320987655,-2.431765333333333,-0.016933932098765325,-0.49897550617283976,-1.369296098765433,-0.09913354320987632,-1.6578622469135835,-1.674439259259259,-1.9014080053827191,-1.18067113580247,3.0825825432098783,2.040374222222226,-0.6734757037037045,-3.901655851851845,-1.4398670987654316,-0.21253102469135787,0.5572207407407409,-1.2459962962962938,12.27267407407406,-0.147717333333333,-1.4472475555555544,2.5613276790123494,0.4530651728395058,-3.6664557283950603,2.385572555555558,-2.024485654320986,1.3633757901234584,0.13094196296296282,3.885728670370369,0.3942916666666669,-0.8910851358024688,-0.16390671604938312,-0.2643682935802466,1.4592166913580285,0.9375789876543237,-1.8940705432098728,1.5398132839506165,4.464419259259254
-0.3284957086956536,3.7525918695652187,2.9684339326086553,3.124777369565241,1.6406953217391356,-0.1883844413043476,1.799474980434806,-3.2821906086956094,-1.2822080782608694,-0.08163510056521746,-0.6123770143478245,1.7015408152173754,-2.1812389891304003,-2.2158769608695326,-0.2253407817391352,-0.44661948913043287,-1.1580749786956446,-0.24018262608695842,-1.5487674565217353,-1.5812975804347742,-1.7582792077652125,-1.3533668326086814,3.2143733130434766,2.0757149391304908,-0.8862826565217277,-3.2969688269565287,-1.5714404673913045,-0.1675411565217409,0.7216813804347768,-1.2762506086956595,11.410130000000159,-0.23014998478261,-1.4311456869565269,2.4433770891304305,0.5388922456521753,-3.58411185869563,2.418948413043482,-2.031214145652155,1.336316997826073,0.4767140152173916,3.721417513478325,0.297271210869566,-0.9643690565217404,-0.24665865000000103,-0.3583384435217414,1.2585791543478182,0.8237164108695554,-2.0006388434782467,1.618493965217385,4.406866526086963
